Segment ID,Direction,LBoro,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM,daily_volume
32333,EB,1.0,727.6111111111111,574.8888888888889,415.05555555555554,328.8888888888889,223.05555555555554,280.3888888888889,347.27777777777777,419.94444444444446,560.7777777777778,708.5555555555555,838.3333333333334,869.4444444444445,885.3888888888889,841.2222222222222,878.7777777777778,867.5555555555555,885.0,879.9444444444445,924.4444444444445,1007.8333333333334,948.8888888888889,880.6111111111111,820.0,810.2222222222222,16924.11111111111
32361,WB,1.0,538.2962962962963,432.55555555555554,354.25925925925924,358.74074074074076,427.22222222222223,564.8148148148148,641.4074074074074,678.4074074074074,736.0,723.5925925925926,709.7777777777778,687.8518518518518,676.2592592592592,675.1851851851852,638.0,581.1851851851852,492.962962962963,481.1111111111111,512.0,589.0370370370371,639.0370370370371,635.6296296296297,632.4814814814815,599.2592592592592,14005.074074074075
32364,SB,1.0,939.5,756.4444444444445,642.0,587.3888888888889,542.0,517.8888888888889,621.9444444444445,721.2777777777778,818.6111111111111,856.2777777777778,831.0,844.2222222222222,865.2222222222222,893.1111111111111,921.2222222222222,1005.8888888888889,1062.2222222222222,1089.0555555555557,1118.2777777777778,1130.2222222222222,1196.9444444444443,1139.7222222222222,1039.2777777777778,950.1111111111111,21089.833333333332
32366,EB,1.0,407.25925925925924,353.55555555555554,323.51851851851853,281.037037037037,249.03703703703704,215.96296296296296,229.0,270.0,288.25925925925924,330.22222222222223,359.2962962962963,369.0,371.25925925925924,358.6296296296296,346.3703703703704,333.55555555555554,326.6666666666667,317.51851851851853,364.85185185185185,395.14814814814815,407.51851851851853,411.1111111111111,420.8888888888889,426.55555555555554,8156.222222222223
32443,SB,1.0,1421.7058823529412,1232.1176470588234,1044.7058823529412,914.8235294117648,713.0588235294117,642.6470588235294,859.4117647058823,1042.4117647058824,1156.1764705882354,1233.0588235294117,1301.4117647058824,1368.4705882352941,1381.6470588235295,1384.235294117647,1377.1764705882354,1402.7058823529412,1428.6470588235295,1452.235294117647,1577.764705882353,1657.4705882352941,1621.8235294117646,1560.3529411764705,1498.8235294117646,1484.5294117647059,30757.41176470588
32449,NB,1.0,1375.2941176470588,1206.1176470588234,954.7058823529412,808.2941176470588,686.7058823529412,752.2941176470588,1037.5882352941176,1318.5294117647059,1516.5294117647059,1551.8235294117646,1626.5294117647059,1673.0588235294117,1615.8823529411766,1610.0,1613.6470588235295,1621.8235294117646,1548.9411764705883,1654.8823529411766,1743.764705882353,1724.2941176470588,1705.8823529411766,1706.9411764705883,1680.1176470588234,1480.2941176470588,34213.94117647059
32449,SB,1.0,1477.888888888889,1301.0,1066.6666666666667,886.8888888888889,754.6666666666666,848.6666666666666,1175.7777777777778,1411.3333333333333,1549.111111111111,1547.3333333333333,1515.3333333333333,1533.6666666666667,1573.5555555555557,1535.0,1550.888888888889,1580.6666666666667,1574.111111111111,1605.5555555555557,1656.111111111111,1762.2222222222222,1792.4444444444443,1763.3333333333333,1628.4444444444443,1586.3333333333333,34677.0
32585,EB,1.0,230.17857142857142,188.92857142857142,149.32142857142858,104.78571428571429,65.14285714285714,56.392857142857146,79.17857142857143,105.25,150.71428571428572,177.82142857142858,199.03571428571428,208.71428571428572,217.64285714285714,223.89285714285714,227.39285714285714,244.85714285714286,262.5,263.10714285714283,289.75,283.67857142857144,283.0357142857143,249.92857142857142,241.96428571428572,236.82142857142858,4740.035714285715
32618,SB,1.0,936.0588235294117,739.9411764705883,575.7058823529412,442.94117647058823,299.5882352941176,253.1764705882353,359.47058823529414,534.4117647058823,651.8823529411765,726.8823529411765,791.3529411764706,794.2352941176471,836.9411764705883,867.4117647058823,872.8823529411765,888.7647058823529,909.7058823529412,945.3529411764706,1031.9411764705883,1116.0,1122.4705882352941,1061.235294117647,1037.2941176470588,978.5294117647059,18774.176470588234
32621,SB,1.0,657.1111111111111,515.9444444444445,436.05555555555554,457.55555555555554,508.6111111111111,574.6111111111111,713.1111111111111,874.0555555555555,965.8888888888889,1037.7222222222222,1150.7222222222222,1156.0555555555557,1150.888888888889,1126.0,1196.7222222222222,1137.6666666666667,1106.7222222222222,1064.2222222222222,1098.0,1048.388888888889,1056.9444444444443,963.3888888888889,870.7222222222222,775.8333333333334,21642.944444444445
32651,NB,1.0,190.11111111111111,156.66666666666666,127.22222222222223,96.11111111111111,64.44444444444444,50.111111111111114,73.66666666666667,96.66666666666667,119.88888888888889,122.0,121.0,123.66666666666667,138.44444444444446,135.33333333333334,120.55555555555556,129.44444444444446,126.11111111111111,111.0,146.44444444444446,152.55555555555554,134.22222222222223,149.55555555555554,163.77777777777777,176.55555555555554,3025.5555555555557
32698,SB,1.0,810.6,705.8,608.8,563.3,494.3,345.5,434.7,583.4,690.6,729.8,754.5,795.8,820.6,828.0,859.1,880.9,895.8,867.1,872.9,856.5,889.2,869.6,841.1,866.4,17864.3
32706,NB,1.0,255.21428571428572,201.35714285714286,159.64285714285714,141.60714285714286,165.78571428571428,221.46428571428572,287.0,358.07142857142856,367.67857142857144,364.10714285714283,350.42857142857144,340.64285714285717,344.25,343.32142857142856,366.17857142857144,355.07142857142856,321.9642857142857,320.07142857142856,324.35714285714283,313.64285714285717,296.35714285714283,283.60714285714283,315.64285714285717,284.17857142857144,7081.642857142857
32706,SB,1.0,677.0,549.0555555555555,443.77777777777777,388.8333333333333,347.55555555555554,295.44444444444446,358.94444444444446,413.1666666666667,471.27777777777777,505.8888888888889,550.2222222222222,616.2777777777778,629.8333333333334,627.2222222222222,633.6111111111111,653.6111111111111,664.3888888888889,664.0,664.3333333333334,679.0555555555555,712.8333333333334,695.2222222222222,656.6666666666666,658.0,13556.222222222223
32775,NB,1.0,740.8823529411765,617.6470588235294,482.7647058823529,357.29411764705884,237.7058823529412,212.7058823529412,333.47058823529414,539.4117647058823,697.5882352941177,779.8823529411765,794.4117647058823,802.5882352941177,837.3529411764706,843.5882352941177,857.6470588235294,843.3529411764706,855.8823529411765,950.5294117647059,981.0588235294117,1027.235294117647,995.0588235294117,979.0588235294117,867.4117647058823,801.3529411764706,17435.882352941175
32787,NB,1.0,1111.7777777777778,906.5555555555555,722.6666666666666,542.3333333333334,390.0,350.77777777777777,485.22222222222223,748.1111111111111,857.2222222222222,910.6666666666666,965.4444444444445,1003.0,1054.7777777777778,1073.6666666666667,1076.4444444444443,1076.6666666666667,1120.888888888889,1177.5555555555557,1190.5555555555557,1240.7777777777778,1219.4444444444443,1169.0,1108.7777777777778,1114.888888888889,22617.222222222223
32787,SB,1.0,838.6470588235294,662.4705882352941,516.5882352941177,416.8235294117647,296.29411764705884,281.88235294117646,438.52941176470586,634.0588235294117,751.9411764705883,827.4117647058823,882.1176470588235,890.8235294117648,949.7058823529412,923.0,939.7647058823529,933.7647058823529,931.3529411764706,936.7647058823529,1022.5294117647059,1053.1176470588234,1063.5882352941176,1008.0588235294117,969.7647058823529,928.6470588235294,19097.647058823528
32807,EB,1.0,376.1923076923077,329.84615384615387,297.84615384615387,258.88461538461536,214.96153846153845,174.6153846153846,212.76923076923077,272.34615384615387,296.34615384615387,319.61538461538464,343.38461538461536,350.8076923076923,374.2307692307692,380.84615384615387,389.46153846153845,391.0769230769231,390.03846153846155,386.03846153846155,402.8076923076923,417.7307692307692,407.5769230769231,391.4230769230769,391.53846153846155,383.2692307692308,8153.653846153846
32807,WB,1.0,379.88461538461536,345.34615384615387,298.6923076923077,273.53846153846155,226.73076923076923,214.23076923076923,228.73076923076923,272.53846153846155,315.1923076923077,325.53846153846155,331.38461538461536,323.96153846153845,330.8076923076923,330.84615384615387,342.0769230769231,355.2307692307692,340.0769230769231,337.2692307692308,354.7692307692308,381.1923076923077,381.3076923076923,378.96153846153845,426.38461538461536,403.15384615384613,7897.846153846154
32932,NB,1.0,941.1764705882352,833.2941176470588,712.2352941176471,651.1176470588235,500.3529411764706,472.5882352941176,605.4705882352941,754.2352941176471,838.1764705882352,854.1764705882352,885.2352941176471,904.7058823529412,923.4705882352941,939.8235294117648,952.5294117647059,922.2352941176471,870.8823529411765,965.9411764705883,988.7647058823529,1051.4117647058824,1062.3529411764705,1032.4117647058824,976.1176470588235,979.1764705882352,20617.882352941175
32932,SB,1.0,608.4705882352941,481.94117647058823,428.2352941176471,358.0,229.94117647058823,165.88235294117646,211.2941176470588,314.8235294117647,403.70588235294116,427.6470588235294,466.5882352941176,505.70588235294116,553.5882352941177,546.7058823529412,522.6470588235294,563.1176470588235,572.8823529411765,558.2941176470588,627.5882352941177,685.2352941176471,697.4705882352941,631.6470588235294,560.0,569.7647058823529,11691.176470588236
33012,SB,1.0,1263.5882352941176,1028.3529411764705,811.7647058823529,629.7058823529412,438.2352941176471,366.3529411764706,579.4117647058823,829.0588235294117,955.9411764705883,1011.8235294117648,1097.1176470588234,1125.3529411764705,1217.5294117647059,1198.5294117647059,1269.8235294117646,1301.0588235294117,1305.1176470588234,1267.5294117647059,1427.1764705882354,1485.2941176470588,1500.3529411764705,1375.4117647058824,1384.1176470588234,1361.3529411764705,26230.0
33018,SB,1.0,1075.1666666666667,840.0,625.8888888888889,470.3333333333333,342.3333333333333,358.8333333333333,601.7222222222222,850.2777777777778,997.7777777777778,1044.2222222222222,1058.7222222222222,1103.388888888889,1118.5,1054.5,1036.888888888889,1136.5,1180.9444444444443,1243.7777777777778,1365.3333333333333,1380.611111111111,1384.0555555555557,1339.7777777777778,1254.611111111111,1174.4444444444443,24038.61111111111
33119,NB,1.0,979.1111111111111,726.7777777777778,532.2222222222222,443.44444444444446,453.0,688.3333333333334,823.7777777777778,1053.2222222222222,1114.4444444444443,1150.3333333333333,1117.4444444444443,1097.111111111111,1168.4444444444443,1306.5555555555557,1265.6666666666667,1194.5555555555557,1073.3333333333333,1281.4444444444443,1368.888888888889,1285.4444444444443,1356.0,1284.111111111111,1092.6666666666667,1071.888888888889,24928.222222222223
33121,NB,1.0,1095.1923076923076,969.2307692307693,853.3461538461538,674.8076923076923,519.8461538461538,498.8076923076923,711.6153846153846,881.2307692307693,937.1538461538462,977.9615384615385,1031.0384615384614,1025.8076923076924,1085.923076923077,1109.0384615384614,1139.1153846153845,1099.6923076923076,1049.1153846153845,1125.6923076923076,1209.1153846153845,1310.9615384615386,1284.0,1233.923076923077,1184.2307692307693,1134.6538461538462,24141.5
33186,SB,1.0,686.1666666666666,565.1666666666666,452.77777777777777,309.1111111111111,246.44444444444446,338.44444444444446,519.3333333333334,735.1111111111111,798.0,816.5,846.2777777777778,875.3888888888889,883.5,863.2222222222222,896.4444444444445,915.6111111111111,881.8333333333334,968.2222222222222,1019.3888888888889,1012.3333333333334,986.1666666666666,934.1111111111111,921.3888888888889,838.5555555555555,18309.5
33255,NB,1.0,169.16666666666666,146.05555555555554,109.94444444444444,82.16666666666667,60.388888888888886,64.16666666666667,84.77777777777777,111.61111111111111,149.72222222222223,138.83333333333334,140.0,130.0,147.94444444444446,158.94444444444446,157.94444444444446,147.27777777777777,135.5,147.72222222222223,153.11111111111111,167.27777777777777,182.11111111111111,170.72222222222223,167.05555555555554,160.94444444444446,3283.3888888888887
33255,SB,1.0,268.94444444444446,221.27777777777777,158.72222222222223,128.61111111111111,95.27777777777777,104.83333333333333,120.38888888888889,150.83333333333334,204.38888888888889,186.05555555555554,190.88888888888889,197.61111111111111,222.55555555555554,237.77777777777777,221.83333333333334,203.55555555555554,205.11111111111111,213.5,233.72222222222223,254.66666666666666,278.6111111111111,271.3888888888889,254.77777777777777,260.22222222222223,4885.555555555556
33305,NB,1.0,1295.2692307692307,1090.4615384615386,911.0,757.3076923076923,629.2307692307693,589.3846153846154,738.6153846153846,989.0769230769231,1055.2692307692307,1093.8076923076924,1154.076923076923,1206.8076923076924,1187.6923076923076,1246.423076923077,1294.5384615384614,1303.3076923076924,1266.576923076923,1296.4615384615386,1381.3846153846155,1417.6153846153845,1457.3076923076924,1456.9615384615386,1361.576923076923,1276.4615384615386,27456.615384615383
33411,SB,1.0,433.2,342.9,245.55,231.3,191.35,216.7,364.25,533.35,685.8,758.15,726.4,707.9,714.6,694.9,697.55,670.15,666.3,665.2,702.3,696.25,629.85,539.55,522.35,507.5,13143.35
33413,SB,1.0,687.2222222222222,511.3888888888889,422.22222222222223,340.27777777777777,308.3333333333333,376.1666666666667,597.1111111111111,768.0,925.0,980.2222222222222,1021.3888888888889,993.1111111111111,1027.0555555555557,1001.9444444444445,1019.9444444444445,982.4444444444445,969.5,983.8333333333334,1051.0555555555557,999.6666666666666,955.0555555555555,923.6111111111111,913.5,821.0555555555555,19579.11111111111
33471,NB,1.0,987.5555555555555,811.4444444444445,652.2222222222222,567.9629629629629,478.6666666666667,417.2962962962963,524.2592592592592,737.0370370370371,925.1851851851852,999.0,1070.0740740740741,1151.851851851852,1258.3333333333333,1291.0740740740741,1402.6666666666667,1457.2962962962963,1426.7777777777778,1450.7777777777778,1458.4444444444443,1391.4814814814815,1320.148148148148,1254.4074074074074,1216.2222222222222,1105.2592592592594,25355.444444444445
33547,SB,1.0,1164.7058823529412,964.5882352941177,822.2941176470588,705.0588235294117,558.4117647058823,552.8235294117648,928.1176470588235,1215.2941176470588,1365.5882352941176,1466.3529411764705,1564.6470588235295,1562.9411764705883,1573.2941176470588,1530.2941176470588,1529.764705882353,1520.4117647058824,1439.1764705882354,1338.764705882353,1534.1764705882354,1549.4705882352941,1542.0588235294117,1429.1176470588234,1347.0588235294117,1234.6470588235295,30439.058823529413
33612,SB,1.0,779.875,569.25,443.375,377.75,344.125,334.375,472.25,734.125,939.25,994.25,1047.0,1083.0,1138.75,1136.125,1133.125,1195.875,1127.625,1258.875,1273.125,1212.875,1117.25,1015.125,944.75,889.125,21561.25
33615,NB,1.0,23.727272727272727,19.454545454545453,17.0,15.545454545454545,16.90909090909091,17.272727272727273,36.0,58.18181818181818,104.9090909090909,154.45454545454547,94.72727272727273,75.36363636363636,73.18181818181819,63.72727272727273,72.9090909090909,63.63636363636363,76.63636363636364,73.9090909090909,71.45454545454545,70.54545454545455,52.0,40.63636363636363,37.63636363636363,27.454545454545453,1357.2727272727273
33615,SB,1.0,829.8181818181819,589.0909090909091,421.3636363636364,432.90909090909093,399.8181818181818,456.27272727272725,661.0909090909091,900.6363636363636,1014.8181818181819,1159.8181818181818,1227.8181818181818,1207.909090909091,1268.4545454545455,1314.8181818181818,1396.090909090909,1382.2727272727273,1322.4545454545455,1336.2727272727273,1293.0,1320.5454545454545,1367.4545454545455,1235.4545454545455,1252.2727272727273,1110.5454545454545,24901.0
33645,NB,1.0,989.0,838.5294117647059,667.4117647058823,573.2941176470588,470.05882352941177,437.47058823529414,583.9411764705883,781.7647058823529,973.7058823529412,1075.5882352941176,1074.6470588235295,1125.2941176470588,1101.6470588235295,1123.7058823529412,1165.9411764705883,1208.7058823529412,1197.1176470588234,1210.8235294117646,1218.2941176470588,1192.0588235294117,1157.9411764705883,1133.8823529411766,1046.0588235294117,992.8235294117648,23339.70588235294
33652,SB,1.0,1187.4117647058824,1078.9411764705883,889.7058823529412,725.4705882352941,610.1764705882352,606.5882352941177,839.7058823529412,1013.1764705882352,1078.0588235294117,1149.764705882353,1206.8235294117646,1202.2941176470588,1209.2941176470588,1260.3529411764705,1263.4117647058824,1295.2941176470588,1291.3529411764705,1300.8235294117646,1358.0,1379.0588235294117,1414.5294117647059,1362.2941176470588,1322.5294117647059,1260.5294117647059,27305.58823529412
33758,NB,1.0,1387.1176470588234,1045.235294117647,850.7058823529412,706.5882352941177,667.4705882352941,781.9411764705883,1228.7058823529412,1522.5882352941176,1674.2941176470588,1822.5294117647059,1924.5294117647059,1927.1764705882354,1872.7058823529412,1876.2941176470588,1939.7058823529412,1951.6470588235295,1813.1764705882354,1791.764705882353,1848.2941176470588,1849.8823529411766,1906.7058823529412,1799.5294117647059,1744.4705882352941,1488.1764705882354,37421.23529411765
33760,NB,1.0,89.66666666666667,68.88888888888889,35.22222222222222,38.111111111111114,33.666666666666664,40.666666666666664,50.111111111111114,97.44444444444444,150.77777777777777,203.22222222222223,143.55555555555554,129.11111111111111,122.55555555555556,123.33333333333333,114.22222222222223,111.11111111111111,107.77777777777777,98.22222222222223,108.44444444444444,113.44444444444444,100.66666666666667,89.33333333333333,95.22222222222223,70.11111111111111,2334.8888888888887
33760,SB,1.0,759.5555555555555,538.6111111111111,390.5,335.94444444444446,298.3888888888889,390.1666666666667,540.3888888888889,766.8888888888889,965.6666666666666,1054.7222222222222,1081.8333333333333,1090.0,1126.0,1210.6666666666667,1209.9444444444443,1219.5555555555557,1165.2222222222222,1167.9444444444443,1259.6666666666667,1241.6666666666667,1141.0,1076.388888888889,1058.0,881.7777777777778,21970.5
33796,NB,1.0,1592.5,1401.125,1168.125,971.625,835.25,796.25,1175.75,1530.375,1559.375,1583.625,1640.0,1645.125,1642.0,1541.75,1648.375,1587.625,1523.125,1602.75,1731.125,1843.0,1929.5,1942.375,1870.5,1721.125,36482.375
33798,NB,1.0,1571.6666666666667,1322.2222222222222,1115.0,964.2222222222222,819.8888888888889,919.2222222222222,1283.111111111111,1520.888888888889,1587.7777777777778,1595.111111111111,1713.5555555555557,1684.3333333333333,1694.2222222222222,1634.4444444444443,1701.111111111111,1819.5555555555557,1877.7777777777778,1809.888888888889,1803.0,1869.4444444444443,1833.5555555555557,1880.7777777777778,1758.6666666666667,1701.4444444444443,37480.88888888889
33848,SB,1.0,1347.6923076923076,1087.423076923077,902.0384615384615,770.1538461538462,679.7307692307693,675.0,940.1153846153846,1228.3461538461538,1358.1153846153845,1439.7307692307693,1493.0,1529.1538461538462,1555.4615384615386,1581.423076923077,1606.076923076923,1560.8846153846155,1554.8076923076924,1564.5384615384614,1686.1153846153845,1658.1923076923076,1654.0384615384614,1627.8846153846155,1565.6153846153845,1488.8846153846155,32554.423076923078
33850,SB,1.0,1412.7272727272727,1154.8181818181818,760.4545454545455,776.0909090909091,659.5454545454545,610.4545454545455,893.5454545454545,1075.909090909091,1267.2727272727273,1380.7272727272727,1428.1818181818182,1528.909090909091,1581.6363636363637,1632.3636363636363,1692.0,1674.4545454545455,1663.090909090909,1650.5454545454545,1762.4545454545455,1783.4545454545455,1791.090909090909,1756.8181818181818,1780.5454545454545,1628.2727272727273,33345.36363636364
33879,SB,1.0,202.7058823529412,172.8235294117647,152.11764705882354,111.23529411764706,79.05882352941177,62.705882352941174,108.05882352941177,139.7058823529412,183.88235294117646,208.94117647058823,225.94117647058823,240.23529411764707,241.58823529411765,239.8235294117647,245.23529411764707,240.58823529411765,233.64705882352942,230.88235294117646,240.2941176470588,233.23529411764707,223.41176470588235,216.23529411764707,196.35294117647058,193.8235294117647,4622.529411764706
33886,SB,1.0,1186.5384615384614,956.0769230769231,716.6153846153846,535.0,376.53846153846155,376.7307692307692,606.2692307692307,888.0,1052.8846153846155,1120.2307692307693,1128.6923076923076,1145.9615384615386,1159.923076923077,1157.8076923076924,1197.4615384615386,1195.3461538461538,1214.3461538461538,1236.3461538461538,1360.8076923076924,1448.6538461538462,1470.6923076923076,1446.1153846153845,1373.576923076923,1303.0,25653.615384615383
33891,WB,1.0,259.46153846153845,229.23076923076923,177.6153846153846,131.8846153846154,105.42307692307692,119.15384615384616,194.96153846153845,290.84615384615387,371.4230769230769,372.7307692307692,384.15384615384613,383.34615384615387,374.11538461538464,381.03846153846155,386.7307692307692,400.8076923076923,400.5769230769231,390.34615384615387,396.4230769230769,363.84615384615387,355.2692307692308,330.03846153846155,307.11538461538464,287.84615384615387,7394.384615384615
33959,NB,1.0,1194.5,1022.875,821.75,706.875,717.625,697.25,1032.875,1254.125,1384.0,1405.125,1401.125,1567.625,1512.75,1517.25,1539.25,1536.5,1403.5,1390.25,1455.25,1438.625,1422.25,1376.375,1396.875,1314.125,30508.75
33968,NB,1.0,1137.55,908.65,670.0,656.8,638.2,757.35,999.55,1124.45,1105.75,1134.05,1139.85,1214.25,1207.65,1241.45,1289.15,1277.0,1206.5,1217.0,1255.65,1252.35,1288.15,1274.4,1296.95,1336.5,26629.2
34000,NB,1.0,518.8846153846154,387.61538461538464,308.03846153846155,255.73076923076923,185.26923076923077,189.96153846153845,328.7692307692308,493.96153846153845,543.7307692307693,594.7307692307693,638.0,673.5769230769231,695.0,707.1923076923077,705.2692307692307,664.4615384615385,676.5384615384615,688.3846153846154,691.2692307692307,729.5769230769231,723.2692307692307,733.8076923076923,656.9230769230769,562.7692307692307,13352.73076923077
34013,EB,1.0,225.35294117647058,170.64705882352942,120.47058823529412,78.17647058823529,64.58823529411765,82.29411764705883,188.23529411764707,242.35294117647058,278.5882352941176,301.2352941176471,321.88235294117646,346.05882352941177,346.52941176470586,351.05882352941177,358.11764705882354,401.3529411764706,394.3529411764706,409.88235294117646,442.8235294117647,436.05882352941177,391.6470588235294,377.4117647058824,340.94117647058823,265.1764705882353,6935.235294117647
34073,SB,1.0,1154.6923076923076,1009.0769230769231,828.0,668.1923076923077,582.1538461538462,565.7692307692307,851.8076923076923,1135.576923076923,1272.9615384615386,1352.2692307692307,1313.4615384615386,1358.576923076923,1389.1538461538462,1402.1538461538462,1441.923076923077,1474.576923076923,1456.0384615384614,1403.923076923077,1436.8076923076924,1415.6153846153845,1386.1923076923076,1341.576923076923,1356.2692307692307,1329.1923076923076,28925.96153846154
34079,SB,1.0,193.0,156.44444444444446,140.44444444444446,117.44444444444444,103.55555555555556,90.22222222222223,136.0,171.55555555555554,172.33333333333334,187.22222222222223,200.33333333333334,220.77777777777777,239.22222222222223,245.55555555555554,252.77777777777777,248.0,228.88888888888889,261.55555555555554,272.77777777777777,284.77777777777777,246.66666666666666,211.22222222222223,239.88888888888889,213.0,4833.666666666667
34124,SB,1.0,859.1851851851852,683.2962962962963,534.8148148148148,423.18518518518516,351.7037037037037,400.3333333333333,652.5185185185185,942.4074074074074,1094.2962962962963,1174.3333333333333,1201.2592592592594,1222.3333333333333,1210.4814814814815,1222.7777777777778,1228.5185185185185,1241.4444444444443,1270.6296296296296,1278.8148148148148,1365.4444444444443,1383.5185185185185,1260.0,1192.1851851851852,1193.5925925925926,1044.037037037037,24431.11111111111
34170,WB,1.0,413.52941176470586,271.88235294117646,190.88235294117646,151.41176470588235,148.58823529411765,193.76470588235293,338.0,442.0,494.94117647058823,556.3529411764706,569.7647058823529,593.5882352941177,612.3529411764706,631.5294117647059,639.2352941176471,646.1176470588235,644.1764705882352,630.0,684.0,667.0588235294117,643.8823529411765,623.5294117647059,589.8823529411765,512.2352941176471,11888.70588235294
34178,EB,1.0,318.6,239.85,166.7,146.05,186.4,283.3,433.55,483.55,503.5,509.8,518.8,541.3,535.75,531.6,540.2,511.6,464.65,440.2,441.7,454.0,434.4,433.95,415.95,385.25,9920.65
34178,WB,1.0,345.25,262.45,199.9,180.65,210.5,271.25,408.9,487.15,567.6,595.05,601.55,613.6,609.05,622.75,637.2,648.3,611.35,583.0,564.0,543.65,525.0,499.25,466.25,426.0,11479.65
34188,NB,1.0,1323.7058823529412,1058.8823529411766,867.7058823529412,763.0588235294117,709.1764705882352,719.5294117647059,1063.9411764705883,1385.0588235294117,1399.5294117647059,1447.9411764705883,1467.3529411764705,1506.3529411764705,1559.0588235294117,1595.235294117647,1664.1176470588234,1665.8823529411766,1690.5882352941176,1699.1176470588234,1699.8235294117646,1680.8823529411766,1623.4117647058824,1597.235294117647,1582.7058823529412,1435.8235294117646,33206.117647058825
34206,EB,1.0,473.77777777777777,309.0,217.66666666666666,188.66666666666666,173.66666666666666,180.44444444444446,287.6666666666667,338.22222222222223,409.6666666666667,444.6666666666667,444.77777777777777,478.77777777777777,508.0,501.3333333333333,541.4444444444445,571.3333333333334,584.7777777777778,516.3333333333334,488.3333333333333,537.0,583.5555555555555,556.6666666666666,534.5555555555555,483.3333333333333,10353.666666666666
34243,EB,1.0,391.44444444444446,272.1111111111111,170.11111111111111,172.55555555555554,163.77777777777777,191.66666666666666,306.1111111111111,482.77777777777777,610.7777777777778,593.4444444444445,632.0,621.1111111111111,670.0,669.3333333333334,675.7777777777778,706.5555555555555,691.7777777777778,686.2222222222222,711.1111111111111,678.7777777777778,617.7777777777778,631.5555555555555,582.0,487.44444444444446,12416.222222222223
34243,NB,1.0,514.7777777777778,364.3333333333333,217.11111111111111,230.22222222222223,205.11111111111111,223.33333333333334,393.6666666666667,566.7777777777778,638.2222222222222,731.3333333333334,832.6666666666666,827.7777777777778,886.3333333333334,862.5555555555555,915.7777777777778,913.4444444444445,938.6666666666666,984.5555555555555,1017.3333333333334,930.2222222222222,792.3333333333334,805.2222222222222,741.2222222222222,610.7777777777778,16143.777777777777
34257,NB,1.0,404.1111111111111,281.77777777777777,197.44444444444446,158.55555555555554,151.25925925925927,167.44444444444446,287.9259259259259,456.0,520.925925925926,595.2222222222222,654.6296296296297,667.2962962962963,677.7037037037037,661.8148148148148,698.8518518518518,723.5555555555555,708.4074074074074,741.7037037037037,752.6666666666666,714.6666666666666,643.4444444444445,616.7407407407408,614.6296296296297,507.037037037037,12603.814814814816
34402,NB,1.0,29.833333333333332,16.444444444444443,9.333333333333334,6.722222222222222,11.944444444444445,16.22222222222222,46.05555555555556,75.38888888888889,108.11111111111111,113.22222222222223,116.16666666666667,129.0,148.83333333333334,182.22222222222223,183.83333333333334,190.94444444444446,238.66666666666666,259.44444444444446,240.94444444444446,160.38888888888889,100.83333333333333,72.0,63.833333333333336,50.888888888888886,2571.277777777778
34402,SB,1.0,46.833333333333336,24.444444444444443,16.11111111111111,12.222222222222221,21.27777777777778,62.111111111111114,157.27777777777777,237.61111111111111,308.6666666666667,321.77777777777777,312.05555555555554,298.1111111111111,308.8333333333333,291.77777777777777,304.6111111111111,299.94444444444446,301.94444444444446,310.3333333333333,317.3888888888889,295.3888888888889,206.27777777777777,157.05555555555554,126.61111111111111,92.77777777777777,4831.444444444444
34408,NB,1.0,94.77777777777777,51.72222222222222,33.22222222222222,28.555555555555557,51.833333333333336,67.72222222222223,123.0,210.0,284.6111111111111,359.8888888888889,411.6666666666667,447.55555555555554,400.05555555555554,421.05555555555554,453.22222222222223,495.1111111111111,537.9444444444445,530.4444444444445,467.72222222222223,392.77777777777777,284.1666666666667,211.66666666666666,194.72222222222223,145.27777777777777,6698.722222222223
34408,SB,1.0,166.38888888888889,114.05555555555556,85.83333333333333,66.55555555555556,72.88888888888889,100.11111111111111,169.27777777777777,303.1666666666667,432.72222222222223,477.0,428.27777777777777,483.8333333333333,529.1666666666666,553.5,530.5,532.5,507.72222222222223,515.5,583.4444444444445,569.7777777777778,434.55555555555554,355.72222222222223,310.1666666666667,252.44444444444446,8575.111111111111
34512,NB,1.0,588.0,429.7307692307692,325.38461538461536,278.7692307692308,270.5,329.9230769230769,509.3076923076923,688.3846153846154,765.1923076923077,800.9615384615385,857.9615384615385,872.8461538461538,889.3846153846154,886.1153846153846,923.3846153846154,983.2307692307693,985.1923076923077,1002.1153846153846,1045.0384615384614,991.0,924.8846153846154,845.1923076923077,804.6538461538462,680.6923076923077,17677.846153846152
34607,NB,1.0,128.74074074074073,105.66666666666667,81.62962962962963,63.51851851851852,61.925925925925924,82.22222222222223,128.33333333333334,139.25925925925927,159.62962962962962,153.74074074074073,161.74074074074073,171.55555555555554,167.0,183.22222222222223,189.92592592592592,192.77777777777777,189.77777777777777,184.44444444444446,191.5185185185185,182.4814814814815,178.4814814814815,170.11111111111111,156.40740740740742,136.44444444444446,3560.5555555555557
